scan_id,bag_tag_number,passenger_id,flight_id,scan_location,scan_ts,scan_status,connecting_flight_id
SCN00010754,BT46446630,PAX00093,FLT00192,TRANSFER_BELT,2024-01-15T18:33:00,OK,FLT00147
SCN00010755,BT79258511,PAX03982,FLT00012,SCREENING,2024-01-15T20:57:00,OK,
SCN00010756,BT76711378,PAX00799,FLT00248,TRANSFER_BELT,2024-01-15T11:08:00,EXCEPTION,FLT00149
SCN00010757,BT90668540,PAX07231,FLT00012,TRANSFER_BELT,2024-01-15T18:11:00,MISREAD,FLT00095
SCN00010758,BT42711360,PAX01168,FLT00270,MAKEUP_BELT,2024-01-15T08:55:00,OK,
SCN00010759,BT43344812,PAX03249,FLT00075,SCREENING,2024-01-15T02:50:00,OK,
SCN00010760,BT63860725,PAX01237,FLT00353,CHECK_IN,2024-01-15T17:46:00,OK,
SCN00010761,BT64531314,PAX06705,FLT00309,SCREENING,2024-01-15T06:10:00,MISREAD,
SCN00010762,BT77206787,PAX06340,FLT00174,SCREENING,2024-01-15T05:27:00,MISREAD,
SCN00010763,BT59586954,PAX01817,FLT00308,MAKEUP_BELT,2024-01-15T15:18:00,OK,
SCN00010764,BT82123662,PAX04031,FLT00145,SCREENING,2024-01-15T06:33:00,OK,
SCN00010765,BT49201841,PAX04797,FLT00030,AIRCRAFT_UNLOAD,2024-01-15T08:51:00,OK,
SCN00010766,BT88499467,PAX06350,FLT00081,AIRCRAFT_LOAD,2024-01-15T09:33:00,OK,
SCN00010767,BT85296892,PAX01723,FLT00004,MAKEUP_BELT,2024-01-15T05:48:00,OK,
SCN00010768,BT51376510,PAX02764,FLT00336,TRANSFER_BELT,2024-01-15T20:05:00,MISREAD,FLT00200
SCN00010769,BT11460022,PAX00575,FLT00305,SCREENING,2024-01-15T23:44:00,EXCEPTION,
SCN00010770,BT32693284,PAX04516,FLT00200,AIRCRAFT_LOAD,2024-01-15T12:49:00,EXCEPTION,
SCN00010771,BT82116488,PAX00194,FLT00252,SCREENING,2024-01-15T12:34:00,OK,
SCN00010772,BT71640635,PAX06816,FLT00064,CHECK_IN,2024-01-15T17:50:00,OK,
SCN00010773,BT12980502,PAX03345,FLT00181,MAKEUP_BELT,2024-01-15T03:16:00,OK,
SCN00010774,BT73930727,PAX01100,FLT00069,SCREENING,2024-01-15T04:37:00,OK,
SCN00010775,BT49357151,PAX06472,FLT00079,CHECK_IN,2024-01-15T07:10:00,OK,
SCN00010776,BT62953371,PAX02936,FLT00250,AIRCRAFT_UNLOAD,2024-01-15T16:41:00,EXCEPTION,
SCN00010777,BT56849230,PAX04278,FLT00042,CAROUSEL,2024-01-15T09:03:00,OK,
SCN00010778,BT49765631,PAX05679,FLT00139,AIRCRAFT_LOAD,2024-01-15T17:04:00,EXCEPTION,
SCN00010779,BT41123381,PAX03251,FLT00362,CAROUSEL,2024-01-15T21:25:00,EXCEPTION,
SCN00010780,BT43256772,PAX03658,FLT00282,AIRCRAFT_LOAD,2024-01-15T06:05:00,OK,
SCN00010781,BT10701647,PAX06877,FLT00134,MAKEUP_BELT,2024-01-15T23:14:00,EXCEPTION,
SCN00010782,BT65035217,PAX03948,FLT00370,CAROUSEL,2024-01-15T10:37:00,OK,
SCN00010783,BT56790969,PAX07496,FLT00016,AIRCRAFT_LOAD,2024-01-15T23:56:00,MISREAD,
SCN00010784,BT21418738,PAX06139,FLT00310,CAROUSEL,2024-01-15T06:14:00,OK,
SCN00010785,BT60076647,PAX03513,FLT00176,TRANSFER_BELT,2024-01-15T08:03:00,MISREAD,FLT00073
SCN00010786,BT71086749,PAX05477,FLT00285,CHECK_IN,2024-01-15T23:30:00,OK,
SCN00010787,BT44682430,PAX05581,FLT00282,CHECK_IN,2024-01-15T11:05:00,EXCEPTION,
SCN00010788,BT91684020,PAX01793,FLT00102,AIRCRAFT_UNLOAD,2024-01-15T10:04:00,MISREAD,
SCN00010789,BT17218507,PAX01237,FLT00321,AIRCRAFT_LOAD,2024-01-15T21:07:00,EXCEPTION,
SCN00010790,BT31052393,PAX05533,FLT00198,SCREENING,2024-01-15T05:41:00,OK,
SCN00010791,BT40670372,PAX02597,FLT00381,CHECK_IN,2024-01-15T08:35:00,MISREAD,
SCN00010792,BT52063743,PAX00667,FLT00154,TRANSFER_BELT,2024-01-15T04:25:00,OK,FLT00009
SCN00010793,BT18976364,PAX00607,FLT00393,AIRCRAFT_UNLOAD,2024-01-15T02:49:00,EXCEPTION,
SCN00010794,BT75290751,PAX01886,FLT00214,AIRCRAFT_UNLOAD,2024-01-15T12:53:00,OK,
SCN00010795,BT71038931,PAX07635,FLT00394,CAROUSEL,2024-01-15T12:35:00,EXCEPTION,
SCN00010796,BT25515563,PAX02739,FLT00176,AIRCRAFT_UNLOAD,2024-01-15T11:39:00,MISREAD,
SCN00010797,BT74116362,PAX06294,FLT00098,AIRCRAFT_UNLOAD,2024-01-15T12:21:00,OK,
SCN00010798,BT24918517,PAX00615,FLT00032,MAKEUP_BELT,2024-01-15T06:49:00,OK,
SCN00010799,BT12797930,PAX05463,FLT00246,AIRCRAFT_LOAD,2024-01-15T16:04:00,EXCEPTION,
SCN00010800,BT23612658,PAX05030,FLT00273,AIRCRAFT_LOAD,2024-01-15T15:00:00,OK,
SCN00010801,BT42678163,PAX04235,FLT00103,AIRCRAFT_LOAD,2024-01-15T09:44:00,OK,
SCN00010802,BT68916617,PAX06740,FLT00323,TRANSFER_BELT,2024-01-15T12:17:00,EXCEPTION,FLT00205
SCN00010803,BT13372879,PAX01582,FLT00045,CHECK_IN,2024-01-15T18:01:00,EXCEPTION,
SCN00010804,BT96599324,PAX03011,FLT00127,SCREENING,2024-01-15T21:43:00,EXCEPTION,
SCN00010805,BT46251009,PAX07404,FLT00159,CHECK_IN,2024-01-15T07:37:00,EXCEPTION,
SCN00010806,BT59574763,PAX03932,FLT00292,AIRCRAFT_UNLOAD,2024-01-15T20:50:00,OK,
SCN00010807,BT28747417,PAX00468,FLT00315,AIRCRAFT_UNLOAD,2024-01-15T08:43:00,OK,
SCN00010808,BT58894747,PAX00589,FLT00080,CHECK_IN,2024-01-15T23:05:00,MISREAD,
SCN00010809,BT58092949,PAX02791,FLT00160,CAROUSEL,2024-01-15T15:39:00,EXCEPTION,
SCN00010810,BT17557221,PAX00086,FLT00147,AIRCRAFT_LOAD,2024-01-15T14:04:00,MISREAD,
SCN00010811,BT23307354,PAX01088,FLT00381,AIRCRAFT_UNLOAD,2024-01-15T02:39:00,MISREAD,
SCN00010812,BT35718427,PAX02247,FLT00052,CHECK_IN,2024-01-15T15:22:00,OK,
SCN00010813,BT19919025,PAX00289,FLT00047,CHECK_IN,2024-01-15T20:05:00,OK,FLT00192
SCN00010814,BT36026616,PAX02811,FLT00386,CAROUSEL,2024-01-15T23:39:00,OK,
SCN00010815,BT70255885,PAX07985,FLT00285,CHECK_IN,2024-01-15T03:32:00,OK,
SCN00010816,BT15026138,PAX04169,FLT00273,AIRCRAFT_LOAD,2024-01-15T08:34:00,MISREAD,
SCN00010817,BT48721338,PAX00701,FLT00308,AIRCRAFT_LOAD,2024-01-15T06:47:00,MISREAD,
SCN00010818,BT24216864,PAX06636,FLT00307,MAKEUP_BELT,2024-01-15T10:58:00,EXCEPTION,
SCN00010819,BT93268473,PAX00238,FLT00371,MAKEUP_BELT,2024-01-15T18:54:00,MISREAD,
SCN00010820,BT32550029,PAX05429,FLT00375,CHECK_IN,2024-01-15T20:30:00,OK,
SCN00010821,BT74541642,PAX03403,FLT00361,AIRCRAFT_UNLOAD,2024-01-15T13:45:00,OK,
SCN00010822,BT41132342,PAX01554,FLT00168,AIRCRAFT_LOAD,2024-01-15T06:18:00,OK,
SCN00010823,BT56553313,PAX00678,FLT00239,TRANSFER_BELT,2024-01-15T20:56:00,EXCEPTION,FLT00121
SCN00010824,BT23310308,PAX04456,FLT00333,AIRCRAFT_UNLOAD,2024-01-15T08:07:00,EXCEPTION,
SCN00010825,BT93046553,PAX06287,FLT00287,CAROUSEL,2024-01-15T14:29:00,EXCEPTION,
SCN00010826,BT86348400,PAX03149,FLT00356,AIRCRAFT_LOAD,2024-01-15T08:54:00,EXCEPTION,
SCN00010827,BT92278420,PAX02970,FLT00197,AIRCRAFT_UNLOAD,2024-01-15T19:46:00,OK,
SCN00010828,BT79498470,PAX02641,FLT00379,CAROUSEL,2024-01-15T22:24:00,EXCEPTION,
SCN00010829,BT29199838,PAX00971,FLT00196,TRANSFER_BELT,2024-01-15T09:27:00,OK,FLT00271
SCN00010830,BT73886149,PAX04526,FLT00194,CAROUSEL,2024-01-15T11:10:00,MISREAD,
SCN00010831,BT16902974,PAX02702,FLT00060,CAROUSEL,2024-01-15T05:10:00,MISREAD,
SCN00010832,BT28618806,PAX05419,FLT00382,TRANSFER_BELT,2024-01-15T14:48:00,OK,FLT00064
SCN00010833,BT10644734,PAX01286,FLT00075,TRANSFER_BELT,2024-01-15T03:43:00,OK,FLT00275
SCN00010834,BT42118880,PAX02639,FLT00297,TRANSFER_BELT,2024-01-15T13:01:00,EXCEPTION,FLT00397
SCN00010835,BT84199430,PAX04287,FLT00011,CAROUSEL,2024-01-15T20:11:00,OK,
SCN00010836,BT60519612,PAX07018,FLT00089,CAROUSEL,2024-01-15T17:16:00,OK,
SCN00010837,BT99158139,PAX07493,FLT00276,SCREENING,2024-01-15T17:04:00,EXCEPTION,
SCN00010838,BT12178541,PAX03575,FLT00364,CAROUSEL,2024-01-15T17:33:00,OK,
SCN00010839,BT59145235,PAX00037,FLT00317,CHECK_IN,2024-01-15T18:05:00,MISREAD,
SCN00010840,BT64141445,PAX07961,FLT00051,CHECK_IN,2024-01-15T23:06:00,MISREAD,
SCN00010841,BT18206879,PAX04990,FLT00167,AIRCRAFT_LOAD,2024-01-15T04:03:00,EXCEPTION,
SCN00010842,BT91798827,PAX01946,FLT00372,SCREENING,2024-01-15T10:21:00,OK,
SCN00010843,BT67881300,PAX04017,FLT00355,SCREENING,2024-01-15T15:38:00,OK,
SCN00010844,BT16403999,PAX00672,FLT00385,AIRCRAFT_UNLOAD,2024-01-15T18:16:00,OK,
SCN00010845,BT22048852,PAX06307,FLT00088,CHECK_IN,2024-01-15T06:50:00,EXCEPTION,
SCN00010846,BT25240195,PAX03231,FLT00124,CHECK_IN,2024-01-15T18:40:00,OK,
SCN00010847,BT94086116,PAX00783,FLT00317,AIRCRAFT_UNLOAD,2024-01-15T09:36:00,MISREAD,
SCN00010848,BT98612976,PAX03689,FLT00125,SCREENING,2024-01-15T11:31:00,OK,
SCN00010849,BT55028530,PAX04416,FLT00203,SCREENING,2024-01-15T12:55:00,OK,
SCN00010850,BT34855797,PAX02045,FLT00072,AIRCRAFT_LOAD,2024-01-15T16:39:00,OK,
SCN00010851,BT88045031,PAX05960,FLT00304,TRANSFER_BELT,2024-01-15T16:29:00,EXCEPTION,FLT00115
SCN00010852,BT89313659,PAX00141,FLT00230,MAKEUP_BELT,2024-01-15T06:29:00,EXCEPTION,
SCN00010853,BT38301119,PAX04111,FLT00322,AIRCRAFT_UNLOAD,2024-01-15T04:52:00,OK,
SCN00010854,BT13624791,PAX00077,FLT00095,TRANSFER_BELT,2024-01-15T09:35:00,EXCEPTION,FLT00029
SCN00010855,BT94872855,PAX06349,FLT00386,CAROUSEL,2024-01-15T15:59:00,OK,
SCN00010856,BT36238410,PAX00585,FLT00147,CHECK_IN,2024-01-15T17:38:00,OK,
SCN00010857,BT43408509,PAX03192,FLT00058,SCREENING,2024-01-15T09:59:00,MISREAD,
SCN00010858,BT83472632,PAX00745,FLT00281,AIRCRAFT_UNLOAD,2024-01-15T10:46:00,OK,
SCN00010859,BT47538584,PAX05471,FLT00335,AIRCRAFT_UNLOAD,2024-01-15T17:04:00,OK,
SCN00010860,BT55176908,PAX01293,FLT00124,TRANSFER_BELT,2024-01-15T20:05:00,OK,FLT00289
SCN00010861,BT87166610,PAX03600,FLT00078,MAKEUP_BELT,2024-01-15T02:43:00,EXCEPTION,
SCN00010862,BT20169938,PAX01841,FLT00073,SCREENING,2024-01-15T09:30:00,EXCEPTION,
SCN00010863,BT12161396,PAX04747,FLT00009,SCREENING,2024-01-15T05:34:00,OK,
SCN00010864,BT62547554,PAX02559,FLT00150,SCREENING,2024-01-15T22:36:00,OK,
SCN00010865,BT54161644,PAX05538,FLT00117,SCREENING,2024-01-15T21:43:00,OK,
SCN00010866,BT35374643,PAX05671,FLT00069,TRANSFER_BELT,2024-01-15T16:27:00,OK,FLT00021
SCN00010867,BT92321214,PAX00107,FLT00061,SCREENING,2024-01-15T20:00:00,OK,
SCN00010868,BT97527189,PAX06442,FLT00274,AIRCRAFT_UNLOAD,2024-01-15T09:34:00,EXCEPTION,
SCN00010869,BT90630907,PAX07118,FLT00032,SCREENING,2024-01-15T03:46:00,OK,
SCN00010870,BT87220298,PAX04855,FLT00035,CAROUSEL,2024-01-15T08:55:00,OK,
SCN00010871,BT15295149,PAX03127,FLT00322,TRANSFER_BELT,2024-01-15T02:56:00,EXCEPTION,FLT00178
SCN00010872,BT63085188,PAX00530,FLT00075,CHECK_IN,2024-01-15T18:49:00,OK,
SCN00010873,BT65378558,PAX03974,FLT00093,SCREENING,2024-01-15T12:22:00,OK,
SCN00010874,BT82402001,PAX04477,FLT00368,AIRCRAFT_LOAD,2024-01-15T18:56:00,OK,
SCN00010875,BT55425436,PAX07549,FLT00328,SCREENING,2024-01-15T20:42:00,EXCEPTION,
SCN00010876,BT89885910,PAX05650,FLT00249,CAROUSEL,2024-01-15T03:53:00,EXCEPTION,
SCN00010877,BT50205857,PAX05299,FLT00065,CHECK_IN,2024-01-15T20:20:00,OK,
SCN00010878,BT78502989,PAX05026,FLT00348,SCREENING,2024-01-15T05:42:00,EXCEPTION,
SCN00010879,BT91215406,PAX04138,FLT00070,TRANSFER_BELT,2024-01-15T08:48:00,EXCEPTION,FLT00297
SCN00010880,BT89508146,PAX06085,FLT00191,SCREENING,2024-01-15T12:17:00,OK,
SCN00010881,BT13919390,PAX02699,FLT00211,AIRCRAFT_LOAD,2024-01-15T19:09:00,OK,
SCN00010882,BT40092407,PAX07477,FLT00184,TRANSFER_BELT,2024-01-15T07:51:00,EXCEPTION,FLT00232
SCN00010883,BT52570606,PAX07875,FLT00199,MAKEUP_BELT,2024-01-15T08:01:00,MISREAD,
SCN00010884,BT82357425,PAX07630,FLT00004,MAKEUP_BELT,2024-01-15T10:17:00,OK,
SCN00010885,BT63319168,PAX00971,FLT00005,TRANSFER_BELT,2024-01-15T02:33:00,OK,FLT00322
SCN00010886,BT68362139,PAX07695,FLT00324,CHECK_IN,2024-01-15T13:20:00,OK,FLT00012
SCN00010887,BT23046443,PAX07364,FLT00289,CAROUSEL,2024-01-15T23:14:00,OK,
SCN00010888,BT93802706,PAX06586,FLT00286,CAROUSEL,2024-01-15T18:01:00,OK,
SCN00010889,BT66165333,PAX01175,FLT00231,CHECK_IN,2024-01-15T16:15:00,EXCEPTION,
SCN00010890,BT27436072,PAX06946,FLT00005,MAKEUP_BELT,2024-01-15T21:34:00,OK,
SCN00010891,BT54740542,PAX06851,FLT00135,CHECK_IN,2024-01-15T14:36:00,EXCEPTION,
SCN00010892,BT41537171,PAX04745,FLT00254,MAKEUP_BELT,2024-01-15T08:19:00,OK,
SCN00010893,BT47994003,PAX01222,FLT00333,MAKEUP_BELT,2024-01-15T20:27:00,MISREAD,FLT00298
SCN00010894,BT52400889,PAX05035,FLT00252,TRANSFER_BELT,2024-01-15T12:33:00,EXCEPTION,FLT00167
SCN00010895,BT22027976,PAX04705,FLT00273,MAKEUP_BELT,2024-01-15T16:27:00,OK,
SCN00010896,BT24780486,PAX06444,FLT00203,CHECK_IN,2024-01-15T08:57:00,OK,
SCN00010897,BT98803944,PAX04538,FLT00262,AIRCRAFT_UNLOAD,2024-01-15T10:48:00,MISREAD,
SCN00010898,BT74893246,PAX04572,FLT00314,MAKEUP_BELT,2024-01-15T05:35:00,EXCEPTION,FLT00393
SCN00010899,BT40407124,PAX05667,FLT00362,MAKEUP_BELT,2024-01-15T06:33:00,MISREAD,
SCN00010900,BT77397160,PAX00086,FLT00348,CAROUSEL,2024-01-15T20:04:00,OK,
SCN00010901,BT23073723,PAX02557,FLT00099,CAROUSEL,2024-01-15T03:18:00,OK,
SCN00010902,BT15321392,PAX00095,FLT00335,SCREENING,2024-01-15T21:37:00,MISREAD,
SCN00010903,BT48907290,PAX01325,FLT00344,AIRCRAFT_LOAD,2024-01-15T21:35:00,MISREAD,
SCN00010904,BT74200733,PAX04452,FLT00089,MAKEUP_BELT,2024-01-15T10:04:00,OK,
SCN00010905,BT98164478,PAX00004,FLT00301,AIRCRAFT_UNLOAD,2024-01-15T17:08:00,MISREAD,
SCN00010906,BT97276376,PAX00303,FLT00387,AIRCRAFT_LOAD,2024-01-15T04:24:00,EXCEPTION,
SCN00010907,BT25810041,PAX05330,FLT00078,CHECK_IN,2024-01-15T17:40:00,MISREAD,
SCN00010908,BT81778448,PAX05884,FLT00267,CAROUSEL,2024-01-15T23:23:00,OK,
SCN00010909,BT34666541,PAX03214,FLT00217,AIRCRAFT_LOAD,2024-01-15T22:52:00,MISREAD,
SCN00010910,BT28784794,PAX01313,FLT00122,TRANSFER_BELT,2024-01-15T09:46:00,MISREAD,FLT00149
SCN00010911,BT50873211,PAX07969,FLT00160,AIRCRAFT_LOAD,2024-01-15T04:20:00,OK,
SCN00010912,BT52536994,PAX02474,FLT00305,CAROUSEL,2024-01-15T14:33:00,EXCEPTION,
SCN00010913,BT21175677,PAX03614,FLT00400,CHECK_IN,2024-01-15T12:03:00,MISREAD,
SCN00010914,BT96386314,PAX05744,FLT00159,CAROUSEL,2024-01-15T23:39:00,OK,
SCN00010915,BT35823772,PAX03164,FLT00063,MAKEUP_BELT,2024-01-15T13:25:00,OK,
SCN00010916,BT96122611,PAX07354,FLT00278,TRANSFER_BELT,2024-01-15T09:27:00,OK,FLT00118
SCN00010917,BT30284001,PAX00776,FLT00351,AIRCRAFT_UNLOAD,2024-01-15T05:44:00,EXCEPTION,
SCN00010918,BT15332392,PAX02472,FLT00299,CHECK_IN,2024-01-15T14:16:00,EXCEPTION,
SCN00010919,BT11500310,PAX00479,FLT00250,SCREENING,2024-01-15T16:44:00,OK,
SCN00010920,BT61101117,PAX04199,FLT00350,MAKEUP_BELT,2024-01-15T04:24:00,EXCEPTION,
SCN00010921,BT49073486,PAX06094,FLT00030,CAROUSEL,2024-01-15T16:30:00,OK,
SCN00010922,BT16910166,PAX02757,FLT00283,TRANSFER_BELT,2024-01-15T11:49:00,OK,FLT00178
SCN00010923,BT23828554,PAX05925,FLT00069,AIRCRAFT_UNLOAD,2024-01-15T07:50:00,EXCEPTION,
SCN00010924,BT28807354,PAX05096,FLT00134,TRANSFER_BELT,2024-01-15T07:27:00,MISREAD,FLT00319
SCN00010925,BT83049677,PAX00618,FLT00057,TRANSFER_BELT,2024-01-15T16:25:00,EXCEPTION,FLT00392
SCN00010926,BT48080226,PAX06644,FLT00306,AIRCRAFT_LOAD,2024-01-15T07:32:00,OK,
SCN00010927,BT43069361,PAX06515,FLT00080,MAKEUP_BELT,2024-01-15T22:30:00,OK,
SCN00010928,BT84014107,PAX02997,FLT00319,CHECK_IN,2024-01-15T09:28:00,OK,
SCN00010929,BT57203434,PAX04760,FLT00297,TRANSFER_BELT,2024-01-15T08:46:00,OK,FLT00131
SCN00010930,BT59275390,PAX06452,FLT00283,SCREENING,2024-01-15T09:04:00,MISREAD,
SCN00010931,BT77392973,PAX04004,FLT00058,AIRCRAFT_LOAD,2024-01-15T22:10:00,OK,
SCN00010932,BT68938004,PAX06276,FLT00177,AIRCRAFT_LOAD,2024-01-15T21:10:00,MISREAD,
SCN00010933,BT28250962,PAX06148,FLT00310,CAROUSEL,2024-01-15T08:12:00,OK,
SCN00010934,BT71227874,PAX03331,FLT00266,CHECK_IN,2024-01-15T18:07:00,OK,
SCN00010935,BT98924180,PAX04674,FLT00227,MAKEUP_BELT,2024-01-15T23:35:00,OK,
SCN00010936,BT53452532,PAX06110,FLT00143,AIRCRAFT_LOAD,2024-01-15T08:24:00,EXCEPTION,
SCN00010937,BT66676387,PAX07826,FLT00078,CHECK_IN,2024-01-15T09:24:00,EXCEPTION,
SCN00010938,BT68158754,PAX01209,FLT00316,MAKEUP_BELT,2024-01-15T22:08:00,OK,
SCN00010939,BT72423948,PAX05142,FLT00094,TRANSFER_BELT,2024-01-15T19:01:00,OK,FLT00161
SCN00010940,BT57588005,PAX02642,FLT00342,AIRCRAFT_LOAD,2024-01-15T15:18:00,MISREAD,
SCN00010941,BT81707195,PAX06321,FLT00256,MAKEUP_BELT,2024-01-15T04:17:00,OK,
SCN00010942,BT80934805,PAX04851,FLT00128,CAROUSEL,2024-01-15T08:54:00,OK,
SCN00010943,BT38121288,PAX05055,FLT00290,TRANSFER_BELT,2024-01-15T16:43:00,OK,FLT00035
SCN00010944,BT51862283,PAX07716,FLT00140,AIRCRAFT_LOAD,2024-01-15T05:52:00,OK,
SCN00010945,BT87555897,PAX04699,FLT00352,AIRCRAFT_LOAD,2024-01-15T18:55:00,OK,
SCN00010946,BT94465187,PAX02239,FLT00169,AIRCRAFT_UNLOAD,2024-01-15T14:25:00,MISREAD,
SCN00010947,BT45355961,PAX00317,FLT00315,TRANSFER_BELT,2024-01-15T17:30:00,EXCEPTION,FLT00159
SCN00010948,BT21304971,PAX07523,FLT00261,MAKEUP_BELT,2024-01-15T05:31:00,OK,
SCN00010949,BT43827928,PAX06738,FLT00015,MAKEUP_BELT,2024-01-15T10:25:00,OK,FLT00308
SCN00010950,BT39666461,PAX06904,FLT00090,SCREENING,2024-01-15T17:47:00,EXCEPTION,
SCN00010951,BT75189438,PAX01561,FLT00357,CAROUSEL,2024-01-15T04:00:00,OK,
SCN00010952,BT34235133,PAX00977,FLT00262,AIRCRAFT_LOAD,2024-01-15T11:31:00,OK,
SCN00010953,BT39687893,PAX01061,FLT00337,AIRCRAFT_LOAD,2024-01-15T05:08:00,EXCEPTION,
SCN00010954,BT72906871,PAX06646,FLT00132,AIRCRAFT_UNLOAD,2024-01-15T21:16:00,OK,
SCN00010955,BT91860743,PAX02277,FLT00177,CAROUSEL,2024-01-15T07:33:00,OK,
SCN00010956,BT89674927,PAX06515,FLT00052,AIRCRAFT_UNLOAD,2024-01-15T02:22:00,OK,
SCN00010957,BT45437962,PAX07031,FLT00252,CHECK_IN,2024-01-15T03:53:00,EXCEPTION,
SCN00010958,BT84992851,PAX04336,FLT00249,SCREENING,2024-01-15T02:09:00,OK,
SCN00010959,BT66016513,PAX05349,FLT00067,CHECK_IN,2024-01-15T13:47:00,EXCEPTION,
SCN00010960,BT41213448,PAX07536,FLT00201,TRANSFER_BELT,2024-01-15T10:50:00,OK,FLT00397
SCN00010961,BT87668208,PAX03707,FLT00209,SCREENING,2024-01-15T20:33:00,OK,
SCN00010962,BT98617408,PAX01305,FLT00383,TRANSFER_BELT,2024-01-15T21:02:00,MISREAD,FLT00091
SCN00010963,BT65051235,PAX02005,FLT00063,CHECK_IN,2024-01-15T21:23:00,EXCEPTION,
SCN00010964,BT71167367,PAX07437,FLT00089,MAKEUP_BELT,2024-01-15T12:13:00,OK,
SCN00010965,BT43870902,PAX04416,FLT00272,CAROUSEL,2024-01-15T04:30:00,EXCEPTION,
SCN00010966,BT30363325,PAX07632,FLT00006,MAKEUP_BELT,2024-01-15T09:22:00,OK,
SCN00010967,BT22303040,PAX01106,FLT00237,AIRCRAFT_LOAD,2024-01-15T09:26:00,OK,
SCN00010968,BT72254412,PAX02426,FLT00348,TRANSFER_BELT,2024-01-15T07:44:00,EXCEPTION,FLT00275
SCN00010969,BT91131643,PAX08000,FLT00329,TRANSFER_BELT,2024-01-15T11:02:00,OK,FLT00245
SCN00010970,BT83100608,PAX05578,FLT00286,AIRCRAFT_LOAD,2024-01-15T07:27:00,OK,
SCN00010971,BT56886995,PAX04106,FLT00042,MAKEUP_BELT,2024-01-15T02:51:00,EXCEPTION,
SCN00010972,BT17698517,PAX05932,FLT00170,AIRCRAFT_UNLOAD,2024-01-15T02:16:00,MISREAD,
SCN00010973,BT38773514,PAX00881,FLT00219,MAKEUP_BELT,2024-01-15T17:03:00,OK,
SCN00010974,BT94997682,PAX02159,FLT00282,TRANSFER_BELT,2024-01-15T20:57:00,EXCEPTION,FLT00174
SCN00010975,BT35627472,PAX05749,FLT00139,CHECK_IN,2024-01-15T18:29:00,OK,
SCN00010976,BT95320623,PAX02427,FLT00177,AIRCRAFT_LOAD,2024-01-15T20:32:00,MISREAD,
SCN00010977,BT41565579,PAX01177,FLT00071,TRANSFER_BELT,2024-01-15T19:54:00,OK,FLT00328
SCN00010978,BT74396670,PAX00714,FLT00019,AIRCRAFT_UNLOAD,2024-01-15T08:22:00,OK,
SCN00010979,BT83208251,PAX00981,FLT00290,MAKEUP_BELT,2024-01-15T03:54:00,OK,
SCN00010980,BT86327430,PAX05721,FLT00246,AIRCRAFT_LOAD,2024-01-15T14:14:00,MISREAD,
SCN00010981,BT43266766,PAX01729,FLT00197,AIRCRAFT_LOAD,2024-01-15T20:31:00,OK,
SCN00010982,BT83943712,PAX06964,FLT00145,MAKEUP_BELT,2024-01-15T11:20:00,MISREAD,FLT00280
SCN00010983,BT65049129,PAX03999,FLT00325,TRANSFER_BELT,2024-01-15T19:55:00,OK,FLT00108
SCN00010984,BT77576439,PAX05536,FLT00073,TRANSFER_BELT,2024-01-15T09:55:00,OK,FLT00362
SCN00010985,BT23301069,PAX05015,FLT00209,TRANSFER_BELT,2024-01-15T19:03:00,EXCEPTION,FLT00345
SCN00010986,BT47734358,PAX03703,FLT00162,CAROUSEL,2024-01-15T19:47:00,OK,
SCN00010987,BT57795908,PAX03096,FLT00195,SCREENING,2024-01-15T19:41:00,MISREAD,
SCN00010988,BT32330732,PAX07416,FLT00262,SCREENING,2024-01-15T08:10:00,EXCEPTION,
SCN00010989,BT63563725,PAX07636,FLT00348,CAROUSEL,2024-01-15T21:48:00,EXCEPTION,
SCN00010990,BT75192513,PAX01935,FLT00017,AIRCRAFT_UNLOAD,2024-01-15T12:39:00,OK,
SCN00010991,BT77876466,PAX02566,FLT00031,AIRCRAFT_LOAD,2024-01-15T16:56:00,OK,
SCN00010992,BT38488659,PAX03543,FLT00277,CHECK_IN,2024-01-15T03:49:00,OK,
SCN00010993,BT41061128,PAX03172,FLT00342,SCREENING,2024-01-15T06:49:00,OK,
SCN00010994,BT56234397,PAX06667,FLT00154,AIRCRAFT_LOAD,2024-01-15T04:25:00,OK,
SCN00010995,BT88705158,PAX06935,FLT00047,CAROUSEL,2024-01-15T07:59:00,OK,
SCN00010996,BT97639495,PAX05203,FLT00213,CAROUSEL,2024-01-15T17:14:00,OK,
SCN00010997,BT89179067,PAX02132,FLT00374,CHECK_IN,2024-01-15T23:51:00,MISREAD,
SCN00010998,BT87057749,PAX07849,FLT00077,CAROUSEL,2024-01-15T16:10:00,OK,
SCN00010999,BT25851683,PAX04355,FLT00170,CAROUSEL,2024-01-15T19:12:00,OK,
SCN00011000,BT10843160,PAX01484,FLT00333,SCREENING,2024-01-15T05:08:00,OK,
SCN00011001,BT96721348,PAX01364,FLT00052,CAROUSEL,2024-01-15T23:59:00,MISREAD,
SCN00011002,BT65134573,PAX00573,FLT00080,MAKEUP_BELT,2024-01-15T22:52:00,OK,FLT00058
SCN00011003,BT83733529,PAX05902,FLT00153,CAROUSEL,2024-01-15T09:53:00,OK,
SCN00011004,BT89821437,PAX03888,FLT00115,CHECK_IN,2024-01-15T23:10:00,MISREAD,FLT00165
SCN00011005,BT73195590,PAX01195,FLT00248,SCREENING,2024-01-15T19:44:00,OK,
